75,70,109,75.0,70.0,109.0,0.0
74,44,97,74.66807860643425,61.89525632536769,105.02346968785638,0.0
78,47,101,75.49841152796571,58.35550427583365,104.02203418671523,0.0
76,20,108,75.59847427304334,50.990759365939795,104.81482161322361,0.0
76,32,96,75.6652536832588,47.931670414386694,103.3500021476293,0.0
77,36,96,75.85558679510717,46.27632531059568,102.30264554937527,0.0
65,42,109,74.50077951271335,45.75532718479629,103.13797210407789,0.0
74,43,102,74.44521505205627,45.456092842768456,103.01177783058169,0.0
75,42,110,74.50062419962282,45.11752227493857,103.70937324863286,0.0
74,40,108,74.45516426908874,44.66092104546381,104.09880913557674,0.0
74,49,110,74.41727282018996,45.01635554841119,104.58985927222074,0.0
65,41,114,73.69354614475105,44.71226505918613,105.31274702829478,0.0
64,42,111,73.00174528896113,44.521364051628495,105.71847634616647,0.0
78,39,110,73.3346986772886,44.158298776677825,106.00358292980144,0.0
71,40,84,73.18888643404011,43.90173331628647,104.62983386320636,0.0
81,45,111,73.64805434453261,43.96555833239109,105.0041736745504,0.0
59,39,105,72.8347795944466,43.69283577675321,105.0039420218148,0.0
68,40,110,72.58046362498213,43.50057315707597,105.26666005567391,0.0
81,47,105,73.00121744668007,43.67375106412563,105.25333814480307,0.0
74,39,110,73.04875531904814,43.45336366667587,105.4791924063247,0.0
89,51,108,73.77348698579338,43.7931977706806,105.59368977452279,0.0
68,40,115,73.52256878645608,43.62974475019383,106.00237395106706,0.0
69,51,103,73.33419886682485,43.93421936534422,105.87735765270673,0.0
67,41,111,73.08091673363698,43.8178110368296,106.08213544825895,0.0
68,33,83,72.88555639521574,43.40501276773436,105.19488473858007,0.0
70,43,111,72.77871294769481,43.390125772682914,105.40976915954839,0.0
69,20,102,72.64379116468027,42.56085205261965,105.2880557956756,0.0
74,39,109,72.69054730266069,42.43892711498096,105.41599028902998,0.0
76,32,83,72.80084301766776,42.0933243435705,104.66914048207924,0.0
77,20,87,72.93628011369292,41.38531099447751,104.09941943010017,0.0
66,39,109,72.7195460163155,41.31124298753002,104.25249914327021,0.0
61,40,116,72.3644377844953,41.271752449070625,104.60834575131096,0.0
64,41,101,72.11843786305239,41.26380730693187,104.50225649407335,0.0
63,41,121,71.8579168616118,41.256313461286155,104.97346086658104,0.0
69,32,96,71.77852963416808,41.000633739087924,104.72427656769817,0.0
64,45,110,71.56829098813452,41.108136894361024,104.86682212436541,0.0
71,41,113,71.55333492841037,41.10530622178925,105.08079566242111,0.0
61,41,109,71.28270960209504,41.10261993002398,105.18126338159736,0.0
70,40,114,71.25063767558339,41.07519212235069,105.40168253847689,0.0
61,44,116,71.00058173858622,41.1461821793488,105.66012604197495,0.0
70,45,111,70.97675377276539,41.23750560918088,105.78724307988901,0.0
60,43,115,70.72142321209736,41.278304990294586,106.00145943111163,0.0
66,39,109,70.61409068728615,41.22675776668663,106.06959879193988,0.0
70,47,121,70.6004403000892,41.354490780407446,106.40134735630407,0.0
67,44,108,70.52214480616237,41.41175657213264,106.43609742005302,0.0
65,71,111,70.40461092692668,42.03867542614757,106.53319469452252,0.0
67,41,108,70.33365418167492,42.01712414066381,106.56375157014833,0.0
66,39,117,70.24517521180064,41.95579389692165,106.77672979581116,0.0
63,38,105,70.10020613201249,41.87698362128471,106.74119552451076,0.0
63,56,105,69.96091866274952,42.15286141738599,106.70705402782316,0.0
55,40,110,69.67305879178855,42.11161262825455,106.77038200493423,0.0
63,41,115,69.54708204031724,42.090714186282455,106.92566622999442,0.0
67,40,109,69.49988597528423,42.05213314537186,106.96408271346169,0.0
76,32,99,69.61814393402558,41.86999359386024,106.81926722060966,0.0
73,51,109,69.6785742474952,42.032483534632995,106.85821346937749,0.0
69,39,113,69.66666111084982,41.97945607739378,106.96597912147514,0.0
62,41,110,69.53437997310246,41.96262286167179,107.01829823793817,0.0
64,39,132,69.44050434644366,41.912565660365395,107.44179414013968,0.0
63,41,104,69.33307549011036,41.89740261648239,107.38441919695964,0.0
64,39,130,69.24557371575648,41.85004573303909,107.75525018123668,0.0
62,43,110,69.12860576124967,41.86853939302936,107.79146479766997,0.0
66,41,104,69.07889926580349,41.854792258132086,107.73126657041729,0.0
60,42,106,68.93690417425927,41.85705482610266,107.70420762641973,0.0
65,40,121,68.87627536185174,41.828562281683986,107.90882262180544,0.0
69,49,109,68.87815194368623,41.93693242136325,107.92536118554355,0.0
63,44,104,68.79032269915238,41.96764476339802,107.86675262612982,0.0
77,43,109,68.91118988812714,41.982788079398794,107.88342440566645,0.0
74,40,107,68.98502734419131,41.954122949309735,107.87061595938945,0.0
65,38,107,68.92802911316006,41.897771594023254,107.85817325430003,0.0
69,55,105,68.92904406486545,42.08187598928282,107.81789908611131,0.0
70,63,114,68.94393784571466,42.371738651386494,107.90380245663303,0.0
72,42,107,68.98585814551228,42.36665774473346,107.89141541539664,0.0
70,63,109,68.99958185358702,42.64487763448928,107.90640413172841,0.0
65,37,110,68.94617740176382,42.569772921516275,107.93433403284939,0.0
65,24,100,68.89417696092715,42.325941199321264,107.82987517628627,0.0
60,42,107,68.77849140003302,42.32171676354142,107.81909114629096,0.0
71,20,89,68.80701720065485,42.03610516034309,107.57767082170865,0.0
70,39,114,68.82214278270335,41.99774724698352,107.65901867478924,0.0
66,36,91,68.78680699406874,41.92291555561407,107.4506410977901,0.0
63,63,109,68.71524197531912,42.18265313337208,107.4697823167909,0.0
55,42,106,68.54768686401177,42.18042959726629,107.4518451906438,0.0
79,40,107,68.6738474966314,42.15420454860629,107.44639719839262,0.0
79,39,130,68.79700772866978,42.11671725446018,107.71510041159742,0.0
77,39,99,68.8936988441506,42.08010950744982,107.61248771670932,0.0
74,41,121,68.95319149830232,42.067569879203496,107.7682852433456,0.0
55,41,109,68.79248550105841,42.05531770955635,107.78245497488174,0.0
60,40,122,68.69236352418778,42.03199641367862,107.9441603187552,0.0
58,42,112,68.57196892189445,42.03163741903979,107.98977293758276,0.0
74,40,116,68.63241195349768,42.009095001794535,108.07885873166697,0.0
74,55,106,68.69152829626657,42.151660613269186,108.05599212461128,0.0
59,40,113,68.58594437140961,42.12830331825102,108.1097846058948,0.0
68,45,109,68.57962912030732,42.159143144766276,108.11936657162424,0.0
63,39,112,68.52012887932712,42.125575772859335,108.16069315891123,0.0
65,71,95,68.48298386730058,42.42916410762225,108.02201043808148,0.0
74,63,112,68.54059721369009,42.64320433885438,108.06349362611637,0.0
74,55,102,68.59702438211272,42.7704573548331,108.00091247616716,0.0
